date,symbol,equity,cash,positions
2022-08-10,GOOGL,1296161.5,1296161.5,0
2022-08-11,GOOGL,1296161.5,1296161.5,0
2022-08-12,GOOGL,1422470.96,1425631.29,1
2022-08-15,GOOGL,1563959.2,1564497.61,1
2022-08-16,GOOGL,1564403.17,1564497.61,1
2022-08-17,GOOGL,1566915.11,1564497.61,1
2022-08-18,GOOGL,1566190.73,1564497.61,1
2022-08-19,GOOGL,1569649.04,1564497.61,1
2022-08-22,GOOGL,1573119.0,1564497.61,1
2022-08-23,GOOGL,1573052.27,1573052.27,0
2022-08-24,GOOGL,1573052.27,1573052.27,0
2022-08-25,GOOGL,1573052.27,1573052.27,0
2022-08-26,GOOGL,1573052.27,1573052.27,0
2022-08-29,GOOGL,1573052.27,1573052.27,0
2022-08-30,GOOGL,1573052.27,1573052.27,0
2022-08-31,GOOGL,1573052.27,1573052.27,0
2022-09-01,GOOGL,1573052.27,1573052.27,0
2022-09-02,GOOGL,1412911.89,1415699.19,1
2022-09-06,GOOGL,1411421.41,1415699.19,1
2022-09-07,GOOGL,1415633.31,1411836.56,1
2022-09-08,GOOGL,1414062.73,1411836.56,1
2022-09-09,GOOGL,1417394.78,1411836.56,1
2022-09-12,GOOGL,1417703.03,1411836.56,1
2022-09-13,GOOGL,1408103.16,1411836.56,1
2022-09-14,GOOGL,1564887.99,1564887.99,0
2022-09-15,GOOGL,1564887.99,1564887.99,0
2022-09-16,GOOGL,1408096.41,1408341.9,1
2022-09-19,GOOGL,1408506.92,1408341.9,1
2022-09-20,GOOGL,1405572.49,1408341.9,1
2022-09-21,GOOGL,1402744.48,1408341.9,1
2022-09-22,GOOGL,1559215.08,1559215.08,0
2022-09-23,GOOGL,1559215.08,1559215.08,0
2022-09-26,GOOGL,1559215.08,1559215.08,0
2022-09-27,GOOGL,1559215.08,1559215.08,0
2022-09-28,GOOGL,1407254.45,1403255.49,1
2022-09-29,GOOGL,1403049.65,1403255.49,1
2022-09-30,GOOGL,1400219.8,1403255.49,1
2022-10-03,GOOGL,1405000.16,1403255.49,1
2022-10-04,GOOGL,1409796.53,1403255.49,1
2022-10-05,GOOGL,1409460.78,1403255.49,1
2022-10-06,GOOGL,1409444.79,1403255.49,1
2022-10-07,GOOGL,1405064.09,1403255.49,1
2022-10-10,GOOGL,1403753.1,1403255.49,1
2022-10-11,GOOGL,1402665.93,1403255.49,1
2022-10-12,GOOGL,1403273.47,1403255.49,1
2022-10-13,GOOGL,1405671.64,1403255.49,1
2022-10-14,GOOGL,1401674.66,1403255.49,1
2022-10-17,GOOGL,1407126.57,1403255.49,1
2022-10-18,GOOGL,1408405.56,1403255.49,1
2022-10-19,GOOGL,1406582.96,1403255.49,1
2022-10-20,GOOGL,1407126.57,1403255.49,1
