date,symbol,equity,cash,positions
2021-09-21,AAPL,91656.25,91626.83,1
2021-09-22,AAPL,91826.35,91626.83,1
2021-09-23,AAPL,91895.22,91626.83,1
2021-09-24,AAPL,91901.56,91626.83,1
2021-09-27,AAPL,91792.61,91626.83,1
2021-09-28,AAPL,91549.41,91626.83,1
2021-09-29,AAPL,91614.08,91626.83,1
2021-09-30,AAPL,91520.6,91626.83,1
2021-10-01,AAPL,91601.43,91626.83,1
2021-10-04,AAPL,91354.72,91626.83,1
2021-10-05,AAPL,101401.72,101401.72,0
2021-10-06,AAPL,101401.72,101401.72,0
2021-10-07,AAPL,101401.72,101401.72,0
2021-10-08,AAPL,101401.72,101401.72,0
2021-10-11,AAPL,101401.72,101401.72,0
2021-10-12,AAPL,101401.72,101401.72,0
2021-10-13,AAPL,101401.72,101401.72,0
2021-10-14,AAPL,101401.72,101401.72,0
2021-10-15,AAPL,101401.72,101401.72,0
2021-10-18,AAPL,101401.72,101401.72,0
2021-10-19,AAPL,101401.72,101401.72,0
2021-10-20,AAPL,101401.72,101401.72,0
2021-10-21,AAPL,101401.72,101401.72,0
2021-10-22,AAPL,101401.72,101401.72,0
2021-10-25,AAPL,101401.72,101401.72,0
2021-10-26,AAPL,101401.72,101401.72,0
2021-10-27,AAPL,101401.72,101401.72,0
2021-10-28,AAPL,101401.72,101401.72,0
2021-10-29,AAPL,101401.72,101401.72,0
2021-11-01,AAPL,101401.72,101401.72,0
2021-11-02,AAPL,101401.72,101401.72,0
2021-11-03,AAPL,101401.72,101401.72,0
2021-11-04,AAPL,101401.72,101401.72,0
2021-11-05,AAPL,101401.72,101401.72,0
2021-11-08,AAPL,101401.72,101401.72,0
2021-11-09,AAPL,101401.72,101401.72,0
2021-11-10,AAPL,101401.72,101401.72,0
2021-11-11,AAPL,101401.72,101401.72,0
2021-11-12,AAPL,101401.72,101401.72,0
2021-11-15,AAPL,101401.72,101401.72,0
2021-11-16,AAPL,101401.72,101401.72,0
2021-11-17,AAPL,101401.72,101401.72,0
2021-11-18,AAPL,101401.72,101401.72,0
2021-11-19,AAPL,101401.72,101401.72,0
2021-11-22,AAPL,101401.72,101401.72,0
2021-11-23,AAPL,101401.72,101401.72,0
2021-11-24,AAPL,101401.72,101401.72,0
2021-11-26,AAPL,101401.72,101401.72,0
2021-11-29,AAPL,101401.72,101401.72,0
2021-11-30,AAPL,101401.72,101401.72,0
2021-12-01,AAPL,101401.72,101401.72,0
2021-12-02,AAPL,101401.72,101401.72,0
2021-12-03,AAPL,101401.72,101401.72,0
2021-12-06,AAPL,101401.72,101401.72,0
2021-12-07,AAPL,101401.72,101401.72,0
2021-12-08,AAPL,101401.72,101401.72,0
2021-12-09,AAPL,101401.72,101401.72,0
2021-12-10,AAPL,101401.72,101401.72,0
2021-12-13,AAPL,101401.72,101401.72,0
2021-12-14,AAPL,101401.72,101401.72,0
2021-12-15,AAPL,101401.72,101401.72,0
2021-12-16,AAPL,101401.72,101401.72,0
2021-12-17,AAPL,101401.72,101401.72,0
2021-12-20,AAPL,101401.72,101401.72,0
2021-12-21,AAPL,101401.72,101401.72,0
2021-12-22,AAPL,101401.72,101401.72,0
2021-12-23,AAPL,101401.72,101401.72,0
2021-12-27,AAPL,101401.72,101401.72,0
2021-12-28,AAPL,101401.72,101401.72,0
2021-12-29,AAPL,101401.72,101401.72,0
2021-12-30,AAPL,101401.72,101401.72,0
2021-12-31,AAPL,101401.72,101401.72,0
2022-01-03,AAPL,101401.72,101401.72,0
2022-01-04,AAPL,101401.72,101401.72,0
2022-01-05,AAPL,101401.72,101401.72,0
2022-01-06,AAPL,101401.72,101401.72,0
2022-01-07,AAPL,101401.72,101401.72,0
2022-01-10,AAPL,101401.72,101401.72,0
2022-01-11,AAPL,101401.72,101401.72,0
2022-01-12,AAPL,101401.72,101401.72,0
2022-01-13,AAPL,101401.72,101401.72,0
2022-01-14,AAPL,101401.72,101401.72,0
2022-01-18,AAPL,101401.72,101401.72,0
2022-01-19,AAPL,101401.72,101401.72,0
2022-01-20,AAPL,101401.72,101401.72,0
2022-01-21,AAPL,101401.72,101401.72,0
2022-01-24,AAPL,91340.04,91393.7,1
2022-01-25,AAPL,91226.71,91393.7,1
2022-01-26,AAPL,91221.17,91393.7,1
2022-01-27,AAPL,91192.22,91393.7,1
