date,symbol,equity,cash,positions
2023-08-21,AMZN,100256.34,100256.34,0
2023-08-22,AMZN,100256.34,100256.34,0
2023-08-23,AMZN,100256.34,100256.34,0
2023-08-24,AMZN,100256.34,100256.34,0
2023-08-25,AMZN,100256.34,100256.34,0
2023-08-28,AMZN,100256.34,100256.34,0
2023-08-29,AMZN,100256.34,100256.34,0
2023-08-30,AMZN,100256.34,100256.34,0
2023-08-31,AMZN,100256.34,100256.34,0
2023-09-01,AMZN,100256.34,100256.34,0
2023-09-05,AMZN,100256.34,100256.34,0
2023-09-06,AMZN,100256.34,100256.34,0
2023-09-07,AMZN,100256.34,100256.34,0
2023-09-08,AMZN,100256.34,100256.34,0
2023-09-11,AMZN,100256.34,100256.34,0
2023-09-12,AMZN,100256.34,100256.34,0
2023-09-13,AMZN,100256.34,100256.34,0
2023-09-14,AMZN,100256.34,100256.34,0
2023-09-15,AMZN,100256.34,100256.34,0
2023-09-18,AMZN,100256.34,100256.34,0
2023-09-19,AMZN,100256.34,100256.34,0
2023-09-20,AMZN,100256.34,100256.34,0
2023-09-21,AMZN,100256.34,100256.34,0
2023-09-22,AMZN,100256.34,100256.34,0
2023-09-25,AMZN,100256.34,100256.34,0
2023-09-26,AMZN,100256.34,100256.34,0
2023-09-27,AMZN,100256.34,100256.34,0
2023-09-28,AMZN,100256.34,100256.34,0
2023-09-29,AMZN,100256.34,100256.34,0
2023-10-02,AMZN,90513.59,90336.02,1
2023-10-03,AMZN,90143.87,90336.02,1
2023-10-04,AMZN,90321.71,90336.02,1
2023-10-05,AMZN,90240.59,90336.02,1
2023-10-06,AMZN,90396.59,90336.02,1
2023-10-09,AMZN,90419.99,90336.02,1
2023-10-10,AMZN,90515.15,90336.02,1
2023-10-11,AMZN,90698.45,90336.02,1
2023-10-12,AMZN,90737.45,90336.02,1
2023-10-13,AMZN,90539.33,90336.02,1
2023-10-16,AMZN,90754.61,90336.02,1
2023-10-17,AMZN,90670.37,90336.02,1
2023-10-18,AMZN,90409.85,90336.02,1
2023-10-19,AMZN,90430.91,90336.02,1
2023-10-20,AMZN,90178.97,90336.02,1
2023-10-23,AMZN,90287.39,90336.02,1
2023-10-24,AMZN,90443.39,90336.02,1
2023-10-25,AMZN,89884.13,90336.02,1
2023-10-26,AMZN,99799.71,99799.71,0
2023-10-27,AMZN,99799.71,99799.71,0
2023-10-30,AMZN,99799.71,99799.71,0
2023-10-31,AMZN,99799.71,99799.71,0
2023-11-01,AMZN,99799.71,99799.71,0
2023-11-02,AMZN,99799.71,99799.71,0
2023-11-03,AMZN,99799.71,99799.71,0
2023-11-06,AMZN,99799.71,99799.71,0
2023-11-07,AMZN,99799.71,99799.71,0
2023-11-08,AMZN,99799.71,99799.71,0
2023-11-09,AMZN,99799.71,99799.71,0
2023-11-10,AMZN,99799.71,99799.71,0
2023-11-13,AMZN,99799.71,99799.71,0
2023-11-14,AMZN,99799.71,99799.71,0
2023-11-15,AMZN,99799.71,99799.71,0
2023-11-16,AMZN,99799.71,99799.71,0
2023-11-17,AMZN,99799.71,99799.71,0
2023-11-20,AMZN,99799.71,99799.71,0
2023-11-21,AMZN,99799.71,99799.71,0
2023-11-22,AMZN,99799.71,99799.71,0
2023-11-24,AMZN,99799.71,99799.71,0
2023-11-27,AMZN,99799.71,99799.71,0
2023-11-28,AMZN,99799.71,99799.71,0
2023-11-29,AMZN,99799.71,99799.71,0
2023-11-30,AMZN,99799.71,99799.71,0
2023-12-01,AMZN,99799.71,99799.71,0
2023-12-04,AMZN,99799.71,99799.71,0
2023-12-05,AMZN,99799.71,99799.71,0
2023-12-06,AMZN,99799.71,99799.71,0
2023-12-07,AMZN,99799.71,99799.71,0
2023-12-08,AMZN,99799.71,99799.71,0
2023-12-11,AMZN,99799.71,99799.71,0
2023-12-12,AMZN,99799.71,99799.71,0
2023-12-13,AMZN,99799.71,99799.71,0
2023-12-14,AMZN,99799.71,99799.71,0
2023-12-15,AMZN,99799.71,99799.71,0
2023-12-18,AMZN,99799.71,99799.71,0
2023-12-19,AMZN,99799.71,99799.71,0
2023-12-20,AMZN,99799.71,99799.71,0
2023-12-21,AMZN,99799.71,99799.71,0
2023-12-22,AMZN,99799.71,99799.71,0
2023-12-26,AMZN,99799.71,99799.71,0
2023-12-27,AMZN,99799.71,99799.71,0
2023-12-28,AMZN,99799.71,99799.71,0
2023-12-29,AMZN,99799.71,99799.71,0
2024-01-02,AMZN,99799.71,99799.71,0
2024-01-03,AMZN,99799.71,99799.71,0
2024-01-04,AMZN,99799.71,99799.71,0
2024-01-05,AMZN,99799.71,99799.71,0
2024-01-08,AMZN,99799.71,99799.71,0
2024-01-09,AMZN,99799.71,99799.71,0
2024-01-10,AMZN,99799.71,99799.71,0
2024-01-11,AMZN,99799.71,99799.71,0
2024-01-12,AMZN,99799.71,99799.71,0
2024-01-16,AMZN,99799.71,99799.71,0
2024-01-17,AMZN,99799.71,99799.71,0
2024-01-18,AMZN,99799.71,99799.71,0
2024-01-19,AMZN,99799.71,99799.71,0
2024-01-22,AMZN,99799.71,99799.71,0
2024-01-23,AMZN,99799.71,99799.71,0
